URL,lyrics_and_chords,song_title,artist,popularity_score,verse_chords,tonic_chord,verse_chords_rebased
https://tabs.ultimate-guitar.com/tab/759809,"G Am Em C G Am Em C G Am Remember those walls I built Em Well baby they're tumbling down C And they didn't even put up a fight G They didn't even make a sound Am I found a "" /> var sentryLazyHandler = sentryMethodsToSave.forEach( ); ) ; ; <div class=""js-store"" data-content="" , urlFacebook , ps_server , api_web_serv , static_server : statik_cache : _ver1708701584 , staticPrefix : /static , time :1708760222000, isGDPRAvailable isCcpaAvailable user : , is_renew_session :false , username : Unregistered , iq : , contributorPower is_bot is_banned :false , isOfficeUser isOfficeRequest isWebp isBot is_mobile is_tablet isThemeMobile isIe isEs6 isAsia socketCluster : , metricaId :18746557, captcha_id : 6LfCo_8SAAAAALEMHnlK18j8IemlAdvmxwRnQe2v , stripeApiKey : , country : US , countryCode : US , browserName : Python , os : , platform :4, browser : ,\ device\ : , urlUgProAppIcon : withCritical analytics : , braintree : , vimeo : , hasStaticCache :0, rtAnalytics : , xtz : , jinba : , metricaParams : , store : , album_cover : , artist_url : tab_url : date_update : 1584621710 , user_id :567452, user_iq :284, username : filthandfury , type_name : Chords , best_pro_tab_url : backing_track_tip tab_view :{ wiki_tab :{ content : G Am Em C G Am Em C G Am Remember those walls I built Em Well baby they're tumbling down C And they didn't even put up a fight G They didn't even make a sound Am I found a way to let you in Em But I never really had a doubt C Standing in the light of your halo G I got my angel now Am It's like I've been awakened Em Every rule I had you breakin' C It's the risk that I'm takin' G I ain't never gonna shut you out G Am Everywhere I'm looking now Em I'm surrounded by your embrace C Baby I can see your halo G You know you're my saving grace Am You're everything I need and more Em It's written all over your face C Baby I can feel your halo G Pray it won't fade away Am I can feel your halo (halo) halo Em I can see your halo (halo) halo C I can feel your halo (halo) halo G I can see your halo (halo) halo G Woah... Am Hit me like a ray of sun Em Burning through my darkest night C You're the only one that I want G Think I'm addicted to your light Am I swore I'd never fall again Em But this don't even feel like falling C Gravity can't forget G To pull me to the ground again Am Feels like I've been awakened Em Every rule I had you breakin' C The risk that I'm takin' G I'm never gonna shut you out G Am Everywhere I'm looking now Em I'm surrounded by your embrace C Baby I can see your halo G You know you're my saving grace Am You're everything I need and more Em It's written all over your face C Baby I can feel your halo G Pray it won't fade away Am I can feel your halo (halo) halo Em I can see your halo (halo) halo C I can feel your halo (halo) halo G I can see your halo (halo) halo Am I can feel your halo (halo) halo Em I can see your halo (halo) halo C Halooooo ouuuu G Halooooo ouuuu Am Halooooo ouuuu Em C G Ouuuuu ouuuuu ouuuuu G Am Everywhere I'm looking now Em I'm surrounded by your embrace C Baby I can see your halo G You know you're my saving grace Am You're everything I need and more Em It's written all over your face C Baby I can feel your halo G Pray it won't fade away Am I can feel your halo (halo) halo Em I can see your halo (halo) halo C I can feel your halo (halo) halo G I can see your halo (halo) halo Am I can feel your halo (halo) halo Em I can see your halo (halo) halo C I can feel your halo (halo) halo G I can see your halo (halo) halo[/",Halo,Beyonce,85,"['G', 'Am', 'Em', 'C']",G,"['C', 'Dm', 'Am', 'F']"
https://tabs.ultimate-guitar.com/tab/the-animals/house-of-the-rising-sun-chords-18688,"Am C D F Am E Am E Am C D F There is a house in New Orleans Am C E E They call the \ Rising Sun\ Am C D F And it's been the ruin of many a poor boy Am E Am C D F Am E Am E And God, I know, I'm one (organ plays E7) Am C D F My mother was a tailor (organ: F7) Am C E E She sewed my new blue jeans (organ: E7) Am C D F My father was a gambling man Am E Am C D F Am E Am E Down in New Orleans. (organ plays E7) Am C D F Now the only thing a gambler needs (organ: F7) Am C E E Is a suitcase and a trunk (organ: E7) Am C D F And the only time, he's satisfied, Am E Am C D F Am E Am E Is when he's on a drunk (organ plays E7) Am C D F Am C E % Am C D F Am E Am C/E D F Am E Am E Am C D F Oh, mother, tell your children (organ: F7) Am C E E Not to do what I have done (organ: E7) Am C D F Spend your lives in sin and misery Am E Am C D F Am E Am E In the House of Rising Sun (organ plays E7) Am C D F Well, I got one foot on the platform (organ plays F7) Am C E E The other foot on the train (organ: E7) Am C D F I'm going back to New Orleans (organ: F7) Am E Am C D F Am E Am E To wear that ball and chain (organ plays E7#9) Am C D F Well, there is a house in New Orleans (organ: F7) Am C E E They call the \ Rising Sun\ (organ: E7) Am C D F And it's been the ruin of many a poor boy Am E7 Am C D F7 Am E7 And God, I know, I'm one Am Dm Am Dm Am Dm (a tempo) Am Dm Am Dm Am (ritardando) (organ plays Am9; guitar equivalent: x-0-5-5-5-7)[/",House of the Rising Sun,Unknown,90,"['Am', 'C', 'D', 'F', 'E']",Am,"['Am', 'C', 'D', 'F', 'E']"
https://tabs.ultimate-guitar.com/tab/death-cab-for-cutie/i-will-follow-you-into-the-dark-chords-335735,"Am C F C G/B Am C G Am C E Am Am/G F Fm C/G / C/G Love of mine Am/E someday you will die, F but I'll be close behind; C G I'll follow you into the dark. C/G No blinding light"" /> var sentryLazyHandler = sentryMethodsToSave.forEach( ); ) ; ; <div class=""js-store"" data-content="" , urlFacebook , ps_server , api_web_serv , static_server : statik_cache : _ver1708701584 , staticPrefix : /static , time :1708760223000, isGDPRAvailable isCcpaAvailable user : , is_renew_session :false , username : Unregistered , iq : , contributorPower is_bot is_banned :false , isOfficeUser isOfficeRequest isWebp isBot is_mobile is_tablet isThemeMobile isIe isEs6 isAsia socketCluster : , metricaId :18746557, captcha_id : 6LfCo_8SAAAAALEMHnlK18j8IemlAdvmxwRnQe2v , stripeApiKey : , country : US , countryCode : US , browserName : Python , os : , platform :4, browser : ,\ device\ : , urlUgProAppIcon : withCritical analytics : , braintree : , vimeo : , hasStaticCache :0, rtAnalytics : , xtz : , jinba : , metricaParams : , store : , album_cover : , artist_url : tab_url : date_update : 1502976558 , user_id :304632, user_iq :71, username : hldnclfld543 , type_name : Chords , best_pro_tab_url : backing_track_tip tab_view :{ wiki_tab :{ content : Am C F C G/B Am C G Am C E Am Am/G F Fm C/G C/G Love of mine Am/E someday you will die, F but I'll be close behind; C G I'll follow you into the dark. C/G No blinding light Am/E or tunnels to gates of white, F just our hands clasped so tight C G waiting for the hint of a spark. Am C F C G/B If heaven and hell decide that they both are satisfied, Am C G illuminate the \ no\ s on their vacancy signs. Am C E Am Am/G If there's no one beside you when your soul embarks F Fm C/G then I'll follow you into the dark. C/G In Catholic school, Am/E as vicious as Roman rule, F I got my knuckles bruised C G by a lady in black. C/G And I held my tongue Am/E as she told me \ Son, F fear is the heart of love\ . C G So I never went back. Am C F C G/B If heaven and hell decide that they both are satisfied, Am C G illuminate the \ no\ s on their vacancy signs. Am C E Am Am/G If there's no one beside you when your soul embarks F Fm C/G then I'll follow you into the dark. C/G You and me Am/E have seen everything to see F from Bangkok to Calgary, C G and the soles of your shoes C/G are all worn down. Am/E The time for sleep is now F but it's nothing to cry about C G 'cause we'll hold each other soon Am F in the blackest of rooms. Am C F C G/B If heaven and hell decide that they both are satisfied, Am C G illuminate the \ no\ s on their vacancy signs. Am C E Am Am/G If there's no one beside you when your soul embarks F Fm C G/B Am Then I'll follow you into the dark F Fm C/G Then I'll follow you into the dark[/",I Will Follow You into the Dark,Death Cab for Cutie,85,"['Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'G', 'Am', 'C', 'E', 'Am', 'Am', 'F', 'F', 'C']",Am,"['Am', 'C', 'F', 'C', 'G', 'Am', 'C', 'G', 'Am', 'C', 'E', 'Am', 'Am', 'F', 'F', 'C']"
https://tabs.ultimate-guitar.com/tab/eagle-eye-cherry/save-tonight-chords-14172,"Am F C G x2 / Am F C G Am F C G Mmh mmh mmh mmh / Am F C G Go on and close the curtains, Am F C G 'cause all we need is candlelight "" /> var sentryLazyHandler = sentryMethodsToSave.forEach( ); ) ; ; <div class=""js-store"" data-content="" , urlFacebook , ps_server , api_web_serv , static_server : statik_cache : _ver1708701584 , staticPrefix : /static , time :1708760223000, isGDPRAvailable isCcpaAvailable user : , is_renew_session :false , username : Unregistered , iq : , contributorPower is_bot is_banned :false , isOfficeUser isOfficeRequest isWebp isBot is_mobile is_tablet isThemeMobile isIe isEs6 isAsia socketCluster : , metricaId :18746557, captcha_id : 6LfCo_8SAAAAALEMHnlK18j8IemlAdvmxwRnQe2v , stripeApiKey : , country : US , countryCode : US , browserName : Python , os : , platform :4, browser : ,\ device\ : , urlUgProAppIcon : withCritical analytics : , braintree : , vimeo : , hasStaticCache :0, rtAnalytics : , xtz : , jinba : , metricaParams : , store : , album_cover : , artist_url : tab_url : date_update : 1574769753 , user_id :0, user_iq :0, username : Unregistered , type_name : Chords , best_pro_tab_url : backing_track_tip tab_view :{ wiki_tab :{ content : Save Tonight - Eagle-Eye Cherry Am F C G x2 Am F C G Am F C G Mmh mmh mmh mmh Am F C G Go on and close the curtains, Am F C G 'cause all we need is candlelight Am F C G You and me and a bottle of wine Am F C G Gonna hold you tonight ah-yeah Am F C G Well, we know I'm going away, Am F C G and how I wish, I wish it weren't so Am F C G So take this wine and drink with me Am F C Let's delay our misery G Am F C G Save tonight and fight the break of dawn Am F C G Come tomorrow, tomorrow I'll be gone Am F C G Save tonight and fight the break of dawn Am F C G Come tomorrow, tomorrow I'll be gone Am F C G There's a log on the fire Am F C G and it burns like me for you Am F C G Tomorrow comes with one desire Am F C G To take me away, it's true Am F C G It ain't easy to say goodbye, Am F C G darling please don't start to cry Am F C G Cause girl you know I got to go, oh Am F C And lord I wish it wasn't so G Am F C G To save tonight and fight the break of dawn Am F C G Come tomorrow, tomorrow I'll be gone Am F C G Save tonight and fight the break of dawn Am F C G Come tomorrow, tomorrow I'll be gone Am F C G x4 Am F C G Tomorrow comes to take me away Am F C G I wish that I, that I could stay Am F C G Girl you know I got to go, oh Am F C And lord I wish it wasn't so G Am F C G Save tonight and fight the break of dawn Am F C G Come tomorrow, tomorrow I'll be gone Am F C G Save tonight and fight the break of dawn Am F C G Come tomorrow, tomorrow I'll be gone Am F C G Save tonight and fight the break of dawn Am F C G Come tomorrow, tomorrow I'll be gone Am F C G Save tonight and fight the break of dawn Am F C G Come tomorrow, tomorrow I'll be gone Am F C G Tomorrow I'll be gone Am F C G Tomorrow I'll be gone Am F C G Tomorrow I'll be gone Am F C G Tomorrow I'll be gone Am F C G x4 Am F C Save tonight G Am F C Save tonight G Am F C Save tonight G Am F C G Save tonight[/",Save Tonight,Eagle-Eye Cherry,85,"['Am', 'F', 'C', 'G']",Am,"['Am', 'F', 'C', 'G']"
https://tabs.ultimate-guitar.com/tab/goo-goo-dolls/iris-chords-54512,"Bm Bsus2 G D Em G And I'd give up forever to touch you Bm A G 'Cause I know that you feel me somehow D Em G You're the closest to heaven that I'll ever be Bm A G And I don't want to go home right now D Em G And all I can taste is this moment Bm A G And all I can breathe is your life D Em G And sooner or later it's over Bm A G I just don't want to miss you tonight Bm A G And I don't want the world to see me Bm A G 'Cause I don't think that they'd understand Bm A G When everything's made to be broken Bm A G I just want you to know who I am D Em G And you can't fight the tears that ain't coming Bm A G Or the moment of truth in your lies D Em G When everything feels like the movies Bm A G Yeah, you bleed just to know you're alive Bm A G And I don't want the world to see me Bm A G 'Cause I don't think that they'd understand Bm A G When everything's made to be broken Bm A G I just want you to know who I am Bm Bm/A D D Bm Bm/A G G Bm Bm/A D D Bm Bm/A G G Bm Bsus2 G G Bm Bsus2 G G Bm Bsus2 G G Bm Bsus2 G F#m G Bm G F#m Bm Bm G F#m Bm Bm Bm Bm/A G G Bm Bm/A G G Bm Bm/A G G Bm Bm/A G G Bm A G And I don't want the world to see me Bm A G 'Cause I don't think that they'd understand Bm A G When everything's made to be broken Bm A G I just want you to know who I am Bm A G And I don't want the world to see me Bm A G 'Cause I don't think that they'd understand Bm A G When everything's made to be broken Bm A G I just want you to know who I am Bm A G I just want you to know who I am Bm A G I just want you to know who I am Bm A Bm I just want you to know who I am[/",Iris,Goo Goo Dolls,90,"['Bm', 'G', 'D', 'Em', 'A']",Bm,"['Am', 'E', 'C', 'Dm', 'G']"
https://tabs.ultimate-guitar.com/tab/a-ha/take-on-me-chords-1842621,"Am D/F# G C G/B Am D/F# G C Gmaj7/B Am D/F# Talking away Em Well, I don't know what I'm to say Am D/F# I'll say it anyway Em Today's another day to find you Am D/F# Shying away Em C I'll be coming for your love, ok? G D Em D/F# Take on me G Bm Em C Take me on G B7 Em C I'll be gone G D/F# C D In a day or two... Am D/F# So needless to say Em I'm odds and ends, but that's me, Am D/F# I'm stumbling away Em Slowly learning that life is ok and Am D/F# Say after me Em C It's no better to be safe than sorry and G D Em D/F# Take on me G Bm Em C Take me on G B7 Em C I'll be gone G D/F# C D In a day or two... Am D G C G/B Am D G C Gmaj7/B Am D Am D Am D/F# And all things that you say Em Is it life or just to play Am D/F# My worries away? Em You're all the things I've got to remember Am D/F# You're shying away Em C I'll be coming for you anyway G D Em D/F# Take on me G Bm Em C Take me on G B7 Em C I'll be gone G Bm Em C In a day or two... G B7 Em C I'll be gone G D/F# Em C In a day or two... G D/F# C In a day or two...[/",Take On Me,a-ha,89,"['Am', 'D', 'G', 'C', 'G', 'Am', 'D', 'G', 'C', 'G', 'Am', 'D', 'Em', 'Am', 'D', 'Em', 'Am', 'D', 'Em', 'C', 'G', 'D', 'Em', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'D', 'C', 'D']",Am,"['Am', 'Dm', 'Em', 'Am', 'Em', 'Am', 'Dm', 'Em', 'Am', 'Em', 'Am', 'Dm', 'C', 'Am', 'Dm', 'C', 'Am', 'Dm', 'C', 'Am', 'Em', 'Dm', 'C', 'Em', 'Am', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Dm', 'Am', 'Dm']"
https://tabs.ultimate-guitar.com/tab/misc-soundtrack/grease-hopelessly-devoted-to-you-chords-78008,"(with steel guitar) Dm A Dm A Dm A A C#m7 D Guess mine is not the first heart broken Bm7 E7"" /> var sentryLazyHandler = sentryMethodsToSave.forEach( ); ) ; ; <div class=""js-store"" data-content="" , urlFacebook , ps_server , api_web_serv , static_server : statik_cache : _ver1708701584 , staticPrefix : /static , time :1708760225000, isGDPRAvailable isCcpaAvailable user : , is_renew_session :false , username : Unregistered , iq : , contributorPower is_bot is_banned :false , isOfficeUser isOfficeRequest isWebp isBot is_mobile is_tablet isThemeMobile isIe isEs6 isAsia socketCluster : , metricaId :18746557, captcha_id : 6LfCo_8SAAAAALEMHnlK18j8IemlAdvmxwRnQe2v , stripeApiKey : , country : US , countryCode : US , browserName : Python , os : , platform :4, browser : ,\ device\ : , urlUgProAppIcon : withCritical analytics : , braintree : , vimeo : , hasStaticCache :0, rtAnalytics : , xtz : , jinba : , metricaParams : , store : ] , album_cover : , artist_url : tab_url : date_update : 1673285185 , user_id :0, user_iq :0, username : Unregistered , type_name : Chords , best_pro_tab_url : backing_track_tip tab_view :{ wiki_tab :{ content : HOPELESSLY DEVOTED TO YOU Recorded by Olivia Newton-John Composed by John Farrar (with steel guitar) Dm A Dm A Dm A A C#m7 D Guess mine is not the first heart broken Bm7 E7 Amaj7 A6 My eyes are not the first to cry A F#7 G6 F#7 Bm7 C#m7 Cm7 Bm7 I'm not the first to know there's just no gettin' over you A C#m7 D I know I'm just a fool who's willing Bm7 E7 Amaj7 A6 To sit around and wait for you A F#7 G6 F#7 Bm7 But, baby, can't you see there's nothin' else for me to do C#m7 Cm7 Bm7 Dm A I'm hopelessly de - voted to you N.C. Gm7 C7 Caug But now there's nowhere to hide since you pushed my love aside F Fma7 Cdim Gm7 I'm out of my head, hopelessly devoted to you Gdim Dm Dm/C# Dm/C Dm/B Hopelessly devoted to you Gm7 Gdim Dm A Hopelessly devoted to you A C#m7 D My head is sayin', \ Fool, forget him\ Bm7 E7 Amaj7 A6 My heart is sayin', \ Don't let go\ A F#7 G6 F#7 Bm7 Hold on to the end, that's what I intend to do C#m7 Cm7 Bm7 Dm A I'm hopelessly de - voted to you N.C. Gm7 C7 Caug But now there's nowhere to hide since you pushed my love aside F Fma7 Cdim Gm7 I'm out of my head, hopelessly devoted to you Gdim Dm Dm/C# Dm/C Dm/B Hopelessly devoted to you Gm7 Gdim Bbm F Hopelessly devoted to you[/",Hopelessly Devoted To You,Olivia Newton-John,80,"['Dm', 'A', 'Dm', 'A', 'Dm', 'A', 'A', 'C#m', 'D', 'Bm', 'E', 'A', 'A', 'F#', 'G', 'F#', 'Bm', 'C#m', 'Cm', 'Bm', 'A', 'C#m', 'D', 'Bm', 'E', 'A', 'A', 'F#', 'G', 'F#', 'Bm', 'C#m', 'Cm', 'Bm', 'Dm', 'A', 'Gm', 'C', 'F', 'F', 'Gm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Gm', 'Dm', 'A', 'A', 'C#m', 'D', 'Bm', 'E', 'A', 'A', 'F#', 'G', 'F#', 'Bm', 'C#m', 'Cm', 'Bm', 'Dm', 'A', 'Gm', 'C', 'F', 'F', 'Gm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Gm', 'Bbm', 'F']",Dm,"['Am', 'E', 'Am', 'E', 'Am', 'E', 'E', 'Am', 'E', 'Am', 'E', 'E', 'A', 'A', 'E', 'A', 'Am', 'Am', 'A', 'Am', 'E', 'Am', 'E', 'Am', 'E', 'A', 'A', 'E', 'A', 'E', 'Am', 'Am', 'A', 'Am', 'Am', 'E', 'A', 'E', 'E', 'E', 'A', 'Am', 'Am', 'Am', 'Am', 'Am', 'A', 'Am', 'E', 'E', 'Am', 'E', 'Am', 'E', 'A', 'A', 'E', 'A', 'E', 'Am', 'Am', 'A', 'Am', 'Am', 'E', 'A', 'E', 'E', 'E', 'A', 'Am', 'Am', 'Am', 'Am', 'Am', 'A', 'Am', 'E']"
https://tabs.ultimate-guitar.com/tab/the-foundations/build-me-up-buttercup-chords-815490,"C E F G C E7 F G C E7 Why do you build me up (build me up) Buttercup, baby F G Just to let me down (let me down) and mess me around C E7 And then worst of all (worst of all)"" /> var sentryLazyHandler = sentryMethodsToSave.forEach( ); ) ; ; <div class=""js-store"" data-content="" , urlFacebook , ps_server , api_web_serv , static_server : statik_cache : _ver1708701587 , staticPrefix : /static , time :1708760225000, isGDPRAvailable isCcpaAvailable user : , is_renew_session :false , username : Unregistered , iq : , contributorPower is_bot is_banned :false , isOfficeUser isOfficeRequest isWebp isBot is_mobile is_tablet isThemeMobile isIe isEs6 isAsia socketCluster : , metricaId :18746557, captcha_id : 6LfCo_8SAAAAALEMHnlK18j8IemlAdvmxwRnQe2v , stripeApiKey : , country : US , countryCode : US , browserName : Python , os : , platform :4, browser : ,\ device\ : , urlUgProAppIcon : withCritical analytics : , braintree : , vimeo : , hasStaticCache :0, rtAnalytics : , xtz : , jinba : , metricaParams : , store : , album_cover : , artist_url : tab_url : date_update : 1658212238 , user_id :0, user_iq :0, username : Unregistered , type_name : Chords , best_pro_tab_url : backing_track_tip tab_view :{ wiki_tab :{ content : C E F G C E7 F G C E7 Why do you build me up (build me up) Buttercup, baby F G Just to let me down (let me down) and mess me around C E7 And then worst of all (worst of all) you never call, baby F G When you say you will (say you will) but I love you still C C7 I need you (I need you) more than anyone, darlin' F Fm You know that I have from the start C G So build me up Buttercup, F C/E G/D C Don't break my heart C G Bb F \ I'll be over at ten,\ you told me time and again C F But you're late, I wait around and then C G Bb F I went to the door, I can't take any more C F It's not you, you let me down again F C Dm (Hey, hey, hey!) Baby, baby, try to find G Fm Em A7 (Hey, hey, hey!) A little time and I'll make you happy F I'll be home D7 G I'll be beside the phone waiting for you G Ooo-oo-ooo, ooo-oo-ooo C E7 Why do you build me up (build me up) Buttercup, baby F G Just to let me down (let me down) and mess me around C E7 And then worst of all (worst of all) you never call, baby F G When you say you will (say you will) but I love you still C C7 I need you (I need you) more than anyone, darlin' F Fm You know that I have from the start C G So build me up (build me up) Buttercup, F C/E G/D C Don't break my heart C G Bb F To you I'm a toy but I could be the boy you C F Adore, if you'd just let me know C G Although you're untrue, Bb F C I'm attracted to you all the more F Why do I need you so F C Dm (Hey, hey, hey!) Baby, baby, try to find G Fm Em A7 (Hey, hey, hey!) A little time and I'll make you happy F I'll be home D7 G I'll be beside the phone waiting for you G Ooo-oo-ooo, ooo-oo-ooo C E7 Why do you build me up (build me up) Buttercup, baby F G Just to let me down (let me down) and mess me around C E7 And then worst of all (worst of all) you never call, baby F G When you say you will (say you will) but I love you still C C7 I need you (I need you) more than anyone, darlin' F Fm You know that I have from the start C G So build me up (build me up) Buttercup A7 Don't break my heart D D7 I need you (I need you) more than anyone, baby G Gm You know that I have from the start D A So build me up (build me up) Buttercup[/",Build Me Up Buttercup,The Foundations,85,"['C', 'E', 'F', 'G', 'C', 'E7', 'F', 'G', 'C', 'E7']",C,"['C', 'E', 'F', 'G', 'C', 'E', 'F', 'G', 'C', 'E']"
https://tabs.ultimate-guitar.com/tab/abba/mamma-mia-chords-709013,"D G I've been cheated by you since I don't know when D G So I made up my mind, it must come to an end D5 D+5 Look at me now, will I ever learn? D6 D7 G I don't know how but I sudde"" /> var sentryLazyHandler = sentryMethodsToSave.forEach( ); ) ; ; <div class=""js-store"" data-content="" , urlFacebook , ps_server , api_web_serv , static_server : statik_cache : _ver1708701584 , staticPrefix : /static , time :1708760226000, isGDPRAvailable isCcpaAvailable user : , is_renew_session :false , username : Unregistered , iq : , contributorPower is_bot is_banned :false , isOfficeUser isOfficeRequest isWebp isBot is_mobile is_tablet isThemeMobile isIe isEs6 isAsia socketCluster : , metricaId :18746557, captcha_id : 6LfCo_8SAAAAALEMHnlK18j8IemlAdvmxwRnQe2v , stripeApiKey : , country : US , countryCode : US , browserName : Python , os : , platform :4, browser : ,\ device\ : , urlUgProAppIcon : withCritical analytics : , braintree : , vimeo : , hasStaticCache :0, rtAnalytics : , xtz : , jinba : , metricaParams : , store : , album_cover : , artist_url : tab_url : date_update : 1602441011 , user_id :0, user_iq :0, username : Unregistered , type_name : Chords , best_pro_tab_url : backing_track_tip tab_view :{ wiki_tab :{ content : D G I've been cheated by you since I don't know when D G So I made up my mind, it must come to an end D5 D+5 Look at me now, will I ever learn? D6 D7 G I don't know how but I suddenly lose control G A There's a fire within my soul G D A Just one look and I can hear a bell ring G D A One more look and I forget everything, o-o-o-oh D Mamma mia, here I go again G My my, how can I resist you? D Mamma mia, does it show again? G My my, just how much I've missed you D A Yes, I've been brokenhearted Bm F#m Blue since the day we parted G A Why, why did I ever let you go? D Bm Mamma mia, now I really know, G A My my, I could never let you go. D G I've been angry and sad about things that you do D G I can't count all the times that I've told you \ we're through\ D5 D+5 And when you go, when you slam the door D6 D7 G I think you know that you won't be away too long G A You know that I'm not that strong G D A Just one look and I can hear a bell ring G D A One more look and I forget everything D Mamma mia, here I go again G My my, how can I resist you? D Mamma mia, does it show again G My my, just how much I've missed you? D A Yes, I've been brokenhearted Bm F#m Blue since the day we parted G A Why, why did I ever let you go? D Bm Mamma mia, even if I say G A \ Bye bye, leave me now or never\ D Mamma mia, it's a game we play G \ Bye bye\ doesn't mean forever D Mamma mia, here I go again G My my, how can I resist you? D Mamma mia, does it show again G My my, just how much I've missed you? D A Yes, I've been brokenhearted Bm F#m Blue since the day we parted G A Why, why did I ever let you go? D Bm Mamma mia, now I really know G A My my, I could never let you go D D+5 D D+5 (repeat and fade)[/",Mamma Mia,ABBA,95,"['D', 'G', 'A', 'Bm', 'F#m']",D,"['C', 'F', 'G', 'Am', 'Dm']"
https://tabs.ultimate-guitar.com/tab/the-bangles/eternal-flame-chords-1196444,"G Gsus4 G Gsus4 / G Em7 C D Close your eyes, give me your hand, darling G Em7 C Do you feel my heart beating? D Em Do you understand? B7 Em7 Do you feel the same? A7 D Bm7 Am"" /> var sentryLazyHandler = sentryMethodsToSave.forEach( ); ) ; ; <div class=""js-store"" data-content="" , urlFacebook , ps_server , api_web_serv , static_server : statik_cache : _ver1708701584 , staticPrefix : /static , time :1708760226000, isGDPRAvailable isCcpaAvailable user : , is_renew_session :false , username : Unregistered , iq : , contributorPower is_bot is_banned :false , isOfficeUser isOfficeRequest isWebp isBot is_mobile is_tablet isThemeMobile isIe isEs6 isAsia socketCluster : , metricaId :18746557, captcha_id : 6LfCo_8SAAAAALEMHnlK18j8IemlAdvmxwRnQe2v , stripeApiKey : , country : US , countryCode : US , browserName : Python , os : , platform :4, browser : ,\ device\ : , urlUgProAppIcon : withCritical analytics : , braintree : , vimeo : , hasStaticCache :0, rtAnalytics : , xtz : , jinba : , metricaParams : , store : , album_cover : , artist_url : tab_url : date_update : 1477992904 , user_id :2225265, user_iq :663, username : Ifer , type_name : Chords , best_pro_tab_url : backing_track_tip tab_view :{ wiki_tab :{ content : G Gsus4 G Gsus4 G Em7 C D Close your eyes, give me your hand, darling G Em7 C Do you feel my heart beating? D Em Do you understand? B7 Em7 Do you feel the same? A7 D Bm7 Am I only dreaming? Am7 Am7 Is this burning an eternal flame? G Em7 C D I believe it's meant to be, darling G Em7 C I watch you when you are sleeping D Em You belong with me B7 Em7 Do you feel the same? A7 D Bm7 Am I only dreaming? Am7 Am7 Or is this burning (burning) an eternal flame? D Dm7 G D Say my name, sun shines through the rain F G A whole life so lonely C G/B Am7 C/G And then you come and ease the pain D Bm7 F/G C Dsus2 I don't wanna lose this feeling ooooooooh Em B7 Em A7 D Bm7 Am7 D Dm7 G D Say my name, sun shines through the rain F G A whole life so lonely C G/B Am7 C/G And then you come and ease the pain D Bm7 F/G C Dsus2 I don't wanna lose this feeling oooooh... G Em7 C D Close your eyes, give me your hand G Em7 C Do you feel my heart beating? D7sus4 Em Do you understand? B7 Em7 Do you feel the same? A7 D Bm7 Am I only dreaming? Am7 Am7 Or is this burning an eternal flame? G Em7 C D Close your eyes, give me your hand, darling G Em7 C Do you feel my heart beating? D7sus4 Em Do you understand? B7 Em7 Do you feel the same? A7 D Bm7 Am I only dreaming? Am7 Am7 Is this burning an eternal flame G Em7 C D Close your eyes, give me your hand, darling G Em7 C Do you feel my heart beating? D7sus4 Em Do you understand? B7 Em7 Do you feel the same? A7 D Bm7 Am I only dreaming? Am7 Am7 Aaaaaah an eternal flame G Em7 C D Close your eyes, give me your hand, darling G Em7 C Do you feel my heart beating? D7sus4 Em Do you understand? B7 Em7 Do you feel the same? A7 D Bm7 Am I only dreaming? Am7 Am7 Is this burning an eternal flame?[/",Eternal Flame,The Bangles,85,"['G', 'Em', 'C']",G,"['C', 'Am', 'F']"
https://tabs.ultimate-guitar.com/tab/kings-of-leon/sex-on-fire-chords-723359,"E C#m x2 E Lay where you're laying E Don't make a sound C#m I know they're watching C#m They're watching E All the commotion E The kiddie like play C#m Has people talking C#m Talking E You C#m A Your sex is on fire E The dark of the alley E The break of the day C#m Head while I'm driving C#m I'm driving E Soft lips are open E Them knuckles are pale C#m Feels like you're dying Amaj7 You're dying E You C#m A Your sex is on fire E Consumed C#m A With what's to transpire E Hot as a fever E Rattling bones C#m I could just taste it C#m Taste it E If it's not forever E If it's just tonight C#m Oh, we're still the greatest Amaj7 The greatest, the greatest E You C#m A Your sex is on fire E You C#m A Your sex is on fire E Consumed C#m A With what's to transpire E And you C#m A Your sex is on fire E Consumed C#m A E With what's to transpire[/",Sex On Fire,Kings Of Leon,80,"['E', 'C#m']",E,"['C', 'Am']"
